id,wkt
,"POLYGON ((9.668690872192382 5.106691360473633, 9.645633208676259 4.8725829740542785, 9.577346311205927 4.647471241635525, 9.466454406955437 4.44000708085011, 9.31721900961624 4.258163223049776, 9.135375151815905 4.108927825710579, 8.92791099103049 3.9980359214600885, 8.702799258611737 3.929749023989756, 8.468690872192383 3.9066913604736326, 8.234582485773029 3.929749023989756, 8.009470753354275 3.9980359214600885, 7.80200659256886 4.108927825710579, 7.620162734768526 4.258163223049776, 7.470927337429329 4.44000708085011, 7.3600354331788385 4.647471241635525, 7.291748535708506 4.872582974054279, 7.268690872192383 5.106691360473634, 7.291748535708507 5.340799746892988, 7.360035433178839 5.565911479311742, 7.4709273374293295 5.773375640097157, 7.6201627347685275 5.955219497897491, 7.802006592568862 6.104454895236688, 8.009470753354277 6.215346799487178, 8.234582485773032 6.2836336969575095, 8.468690872192386 6.306691360473633, 8.70279925861174 6.283633696957509, 8.927910991030494 6.215346799487175, 9.135375151815909 6.104454895236685, 9.317219009616243 5.955219497897487, 9.466454406955439 5.773375640097152, 9.577346311205929 5.565911479311737, 9.64563320867626 5.340799746892982, 9.668690872192382 5.106691360473633))"
,POINT (8.468690872192383 3.423891067504883)
,"POLYGON ((9.668690872192382 3.423891067504883, 9.645633208676259 3.189782681085529, 9.577346311205927 2.9646709486667753, 9.466454406955437 2.75720678788136, 9.31721900961624 2.5753629300810257, 9.135375151815905 2.4261275327418286, 8.92791099103049 2.3152356284913385, 8.702799258611737 2.246948731021006, 8.468690872192383 2.2238910675048826, 8.234582485773029 2.246948731021006, 8.009470753354275 2.3152356284913385, 7.80200659256886 2.4261275327418286, 7.620162734768526 2.5753629300810257, 7.470927337429329 2.75720678788136, 7.3600354331788385 2.9646709486667753, 7.291748535708506 3.1897826810855294, 7.268690872192383 3.4238910675048837, 7.291748535708507 3.657999453924238, 7.360035433178839 3.8831111863429917, 7.4709273374293295 4.090575347128407, 7.6201627347685275 4.272419204928741, 7.802006592568862 4.421654602267938, 8.009470753354277 4.532546506518428, 8.234582485773032 4.6008334039887595, 8.468690872192386 4.623891067504883, 8.70279925861174 4.600833403988759, 8.927910991030494 4.532546506518425, 9.135375151815909 4.421654602267935, 9.317219009616243 4.272419204928737, 9.466454406955439 4.090575347128402, 9.577346311205929 3.8831111863429864, 9.64563320867626 3.657999453924232, 9.668690872192382 3.423891067504883))"
,POINT (7.278932571411133 6.318300247192383)
,"POLYGON ((8.478932571411132 6.318300247192383, 8.455874907895009 6.0841918607730285, 8.387588010424677 5.859080128354275, 8.276696106174187 5.65161596756886, 8.12746070883499 5.469772109768526, 7.945616851034655 5.320536712429329, 7.73815269024924 5.2096448081788385, 7.513040957830487 5.141357910708506, 7.278932571411133 5.118300247192383, 7.0448241849917785 5.141357910708506, 6.819712452573025 5.2096448081788385, 6.61224829178761 5.320536712429329, 6.430404433987276 5.469772109768526, 6.281169036648079 5.65161596756886, 6.1702771323975885 5.859080128354275, 6.101990234927256 6.084191860773029, 6.078932571411133 6.318300247192384, 6.101990234927257 6.552408633611738, 6.170277132397589 6.777520366030492, 6.2811690366480795 6.984984526815907, 6.4304044339872775 7.166828384616241, 6.612248291787612 7.316063781955438, 6.819712452573027 7.426955686205928, 7.044824184991781 7.4952425836762595, 7.2789325714111355 7.518300247192383, 7.51304095783049 7.495242583676259, 7.738152690249244 7.426955686205925, 7.945616851034659 7.316063781955435, 8.127460708834993 7.166828384616237, 8.276696106174189 6.984984526815902, 8.387588010424679 6.777520366030487, 8.45587490789501 6.552408633611732, 8.478932571411132 6.318300247192383))"
,POINT (4.068483352661133 6.318300247192383)
,"POLYGON ((5.268483352661133 6.318300247192383, 5.2454256891450095 6.0841918607730285, 5.177138791674677 5.859080128354275, 5.066246887424187 5.65161596756886, 4.91701149008499 5.469772109768526, 4.735167632284655 5.320536712429329, 4.52770347149924 5.2096448081788385, 4.302591739080487 5.141357910708506, 4.068483352661133 5.118300247192383, 3.834374966241779 5.141357910708506, 3.6092632338230253 5.2096448081788385, 3.4017990730376106 5.320536712429329, 3.2199552152372757 5.469772109768526, 3.0707198178980786 5.65161596756886, 2.9598279136475885 5.859080128354275, 2.891541016177256 6.084191860773029, 2.8684833526611326 6.318300247192384, 2.8915410161772566 6.552408633611738, 2.9598279136475893 6.777520366030492, 3.0707198178980795 6.984984526815907, 3.2199552152372775 7.166828384616241, 3.401799073037612 7.316063781955438, 3.6092632338230275 7.426955686205928, 3.8343749662417816 7.4952425836762595, 4.0684833526611355 7.518300247192383, 4.30259173908049 7.495242583676259, 4.527703471499244 7.426955686205925, 4.735167632284659 7.316063781955435, 4.917011490084993 7.166828384616237, 5.06624688742419 6.984984526815902, 5.177138791674679 6.777520366030487, 5.24542568914501 6.552408633611732, 5.268483352661133 6.318300247192383))"
,POINT (4.068483352661133 10.042726516723633)
,"POLYGON ((5.268483352661133 10.042726516723633, 5.2454256891450095 9.808618130304279, 5.177138791674677 9.583506397885525, 5.066246887424187 9.37604223710011, 4.91701149008499 9.194198379299776, 4.735167632284655 9.044962981960579, 4.52770347149924 8.934071077710088, 4.302591739080487 8.865784180239757, 4.068483352661133 8.842726516723634, 3.834374966241779 8.865784180239757, 3.6092632338230253 8.934071077710088, 3.4017990730376106 9.044962981960579, 3.2199552152372757 9.194198379299776, 3.0707198178980786 9.37604223710011, 2.9598279136475885 9.583506397885525, 2.891541016177256 9.80861813030428, 2.8684833526611326 10.042726516723635, 2.8915410161772566 10.276834903142987, 2.9598279136475893 10.501946635561742, 3.0707198178980795 10.709410796347157, 3.2199552152372775 10.891254654147492, 3.401799073037612 11.040490051486689, 3.6092632338230275 11.151381955737177, 3.8343749662417816 11.21966885320751, 4.0684833526611355 11.242726516723632, 4.30259173908049 11.219668853207509, 4.527703471499244 11.151381955737175, 4.735167632284659 11.040490051486685, 4.917011490084993 10.891254654147486, 5.06624688742419 10.709410796347152, 5.177138791674679 10.501946635561737, 5.24542568914501 10.276834903142982, 5.268483352661133 10.042726516723633))"
,POINT (7.278860092163086 10.042726516723633)
,"POLYGON ((8.478860092163085 10.042726516723633, 8.455802428646962 9.808618130304279, 8.38751553117663 9.583506397885525, 8.27662362692614 9.37604223710011, 8.127388229586943 9.194198379299776, 7.9455443717866086 9.044962981960579, 7.7380802110011935 8.934071077710088, 7.51296847858244 8.865784180239757, 7.278860092163086 8.842726516723634, 7.044751705743732 8.865784180239757, 6.819639973324978 8.934071077710088, 6.612175812539563 9.044962981960579, 6.430331954739229 9.194198379299776, 6.281096557400032 9.37604223710011, 6.170204653149542 9.583506397885525, 6.101917755679209 9.80861813030428, 6.078860092163086 10.042726516723635, 6.10191775567921 10.276834903142987, 6.1702046531495425 10.501946635561742, 6.281096557400033 10.709410796347157, 6.430331954739231 10.891254654147492, 6.612175812539565 11.040490051486689, 6.81963997332498 11.151381955737177, 7.044751705743734 11.21966885320751, 7.278860092163089 11.242726516723632, 7.512968478582443 11.219668853207509, 7.738080211001197 11.151381955737175, 7.945544371786612 11.040490051486685, 8.127388229586947 10.891254654147486, 8.276623626926142 10.709410796347152, 8.387515531176632 10.501946635561737, 8.455802428646964 10.276834903142982, 8.478860092163085 10.042726516723633))"
,POINT (7.278932571411133 10.042726516723633)
,"POLYGON ((8.478932571411132 10.042726516723633, 8.455874907895009 9.808618130304279, 8.387588010424677 9.583506397885525, 8.276696106174187 9.37604223710011, 8.12746070883499 9.194198379299776, 7.945616851034655 9.044962981960579, 7.73815269024924 8.934071077710088, 7.513040957830487 8.865784180239757, 7.278932571411133 8.842726516723634, 7.0448241849917785 8.865784180239757, 6.819712452573025 8.934071077710088, 6.61224829178761 9.044962981960579, 6.430404433987276 9.194198379299776, 6.281169036648079 9.37604223710011, 6.1702771323975885 9.583506397885525, 6.101990234927256 9.80861813030428, 6.078932571411133 10.042726516723635, 6.101990234927257 10.276834903142987, 6.170277132397589 10.501946635561742, 6.2811690366480795 10.709410796347157, 6.4304044339872775 10.891254654147492, 6.612248291787612 11.040490051486689, 6.819712452573027 11.151381955737177, 7.044824184991781 11.21966885320751, 7.2789325714111355 11.242726516723632, 7.51304095783049 11.219668853207509, 7.738152690249244 11.151381955737175, 7.945616851034659 11.040490051486685, 8.127460708834993 10.891254654147486, 8.276696106174189 10.709410796347152, 8.387588010424679 10.501946635561737, 8.45587490789501 10.276834903142982, 8.478932571411132 10.042726516723633))"
,POINT (7.278932571411133 6.318300247192383)
,"POLYGON ((8.478932571411132 6.318300247192383, 8.455874907895009 6.0841918607730285, 8.387588010424677 5.859080128354275, 8.276696106174187 5.65161596756886, 8.12746070883499 5.469772109768526, 7.945616851034655 5.320536712429329, 7.73815269024924 5.2096448081788385, 7.513040957830487 5.141357910708506, 7.278932571411133 5.118300247192383, 7.0448241849917785 5.141357910708506, 6.819712452573025 5.2096448081788385, 6.61224829178761 5.320536712429329, 6.430404433987276 5.469772109768526, 6.281169036648079 5.65161596756886, 6.1702771323975885 5.859080128354275, 6.101990234927256 6.084191860773029, 6.078932571411133 6.318300247192384, 6.101990234927257 6.552408633611738, 6.170277132397589 6.777520366030492, 6.2811690366480795 6.984984526815907, 6.4304044339872775 7.166828384616241, 6.612248291787612 7.316063781955438, 6.819712452573027 7.426955686205928, 7.044824184991781 7.4952425836762595, 7.2789325714111355 7.518300247192383, 7.51304095783049 7.495242583676259, 7.738152690249244 7.426955686205925, 7.945616851034659 7.316063781955435, 8.127460708834993 7.166828384616237, 8.276696106174189 6.984984526815902, 8.387588010424679 6.777520366030487, 8.45587490789501 6.552408633611732, 8.478932571411132 6.318300247192383))"
,POINT (13.204103469848633 9.969728469848633)
,"POLYGON ((14.404103469848632 9.969728469848633, 14.381045806332509 9.735620083429279, 14.312758908862177 9.510508351010525, 14.201867004611687 9.30304419022511, 14.05263160727249 9.121200332424776, 13.870787749472155 8.971964935085579, 13.66332358868674 8.861073030835088, 13.438211856267987 8.792786133364757, 13.204103469848633 8.769728469848634, 12.969995083429279 8.792786133364757, 12.744883351010525 8.861073030835088, 12.53741919022511 8.971964935085579, 12.355575332424776 9.121200332424776, 12.206339935085579 9.30304419022511, 12.095448030835088 9.510508351010525, 12.027161133364757 9.73562008342928, 12.004103469848634 9.969728469848635, 12.027161133364757 10.203836856267987, 12.09544803083509 10.428948588686742, 12.20633993508558 10.636412749472157, 12.355575332424777 10.818256607272492, 12.537419190225112 10.967492004611689, 12.744883351010527 11.078383908862177, 12.969995083429282 11.14667080633251, 13.204103469848636 11.169728469848632, 13.43821185626799 11.146670806332509, 13.663323588686744 11.078383908862175, 13.870787749472159 10.967492004611685, 14.052631607272493 10.818256607272486, 14.201867004611689 10.636412749472152, 14.312758908862179 10.428948588686737, 14.38104580633251 10.203836856267982, 14.404103469848632 9.969728469848633))"
,POINT (13.204103469848633 4.876710891723633)
,"POLYGON ((14.404103469848632 4.876710891723633, 14.381045806332509 4.6426025053042785, 14.312758908862177 4.417490772885525, 14.201867004611687 4.21002661210011, 14.05263160727249 4.028182754299776, 13.870787749472155 3.8789473569605786, 13.66332358868674 3.7680554527100885, 13.438211856267987 3.699768555239756, 13.204103469848633 3.6767108917236326, 12.969995083429279 3.699768555239756, 12.744883351010525 3.7680554527100885, 12.53741919022511 3.8789473569605786, 12.355575332424776 4.028182754299776, 12.206339935085579 4.21002661210011, 12.095448030835088 4.417490772885525, 12.027161133364757 4.642602505304279, 12.004103469848634 4.876710891723634, 12.027161133364757 5.110819278142988, 12.09544803083509 5.335931010561742, 12.20633993508558 5.543395171347157, 12.355575332424777 5.725239029147491, 12.537419190225112 5.874474426486688, 12.744883351010527 5.985366330737178, 12.969995083429282 6.0536532282075095, 13.204103469848636 6.076710891723633, 13.43821185626799 6.053653228207509, 13.663323588686744 5.985366330737175, 13.870787749472159 5.874474426486685, 14.052631607272493 5.725239029147487, 14.201867004611689 5.543395171347152, 14.312758908862179 5.335931010561737, 14.38104580633251 5.110819278142982, 14.404103469848632 4.876710891723633))"
,POINT (19.377687454223633 4.876710891723633)
,"POLYGON ((20.577687454223632 4.876710891723633, 20.55462979070751 4.6426025053042785, 20.486342893237175 4.417490772885525, 20.375450988986685 4.21002661210011, 20.226215591647488 4.028182754299776, 20.044371733847157 3.8789473569605786, 19.83690757306174 3.7680554527100885, 19.611795840642987 3.699768555239756, 19.377687454223633 3.6767108917236326, 19.14357906780428 3.699768555239756, 18.918467335385525 3.7680554527100885, 18.711003174600112 3.8789473569605786, 18.529159316799777 4.028182754299776, 18.379923919460577 4.21002661210011, 18.26903201521009 4.417490772885525, 18.200745117739757 4.642602505304279, 18.177687454223634 4.876710891723634, 18.200745117739757 5.110819278142988, 18.26903201521009 5.335931010561742, 18.37992391946058 5.543395171347157, 18.529159316799777 5.725239029147491, 18.711003174600112 5.874474426486688, 18.91846733538553 5.985366330737178, 19.143579067804282 6.0536532282075095, 19.377687454223636 6.076710891723633, 19.61179584064299 6.053653228207509, 19.836907573061744 5.985366330737175, 20.044371733847157 5.874474426486685, 20.22621559164749 5.725239029147487, 20.37545098898669 5.543395171347152, 20.48634289323718 5.335931010561737, 20.55462979070751 5.110819278142982, 20.577687454223632 4.876710891723633))"
,POINT (19.377687454223633 2.961732864379883)
,"POLYGON ((20.577687454223632 2.961732864379883, 20.55462979070751 2.727624477960529, 20.486342893237175 2.5025127455417753, 20.375450988986685 2.29504858475636, 20.226215591647488 2.1132047269560257, 20.044371733847157 1.9639693296168286, 19.83690757306174 1.8530774253663387, 19.611795840642987 1.7847905278960063, 19.377687454223633 1.7617328643798829, 19.14357906780428 1.7847905278960063, 18.918467335385525 1.8530774253663387, 18.711003174600112 1.9639693296168286, 18.529159316799777 2.1132047269560257, 18.379923919460577 2.29504858475636, 18.26903201521009 2.5025127455417753, 18.200745117739757 2.7276244779605294, 18.177687454223634 2.9617328643798837, 18.200745117739757 3.195841250799238, 18.26903201521009 3.4209529832179917, 18.37992391946058 3.6284171440034068, 18.529159316799777 3.8102610018037413, 18.711003174600112 3.9594963991429384, 18.91846733538553 4.070388303393428, 19.143579067804282 4.1386752008637595, 19.377687454223636 4.161732864379883, 19.61179584064299 4.138675200863759, 19.836907573061744 4.070388303393425, 20.044371733847157 3.959496399142935, 20.22621559164749 3.810261001803737, 20.37545098898669 3.628417144003402, 20.48634289323718 3.4209529832179864, 20.55462979070751 3.195841250799232, 20.577687454223632 2.961732864379883))"
,POINT (9.791688919067383 2.961732864379883)
,"POLYGON ((10.991688919067382 2.961732864379883, 10.968631255551259 2.727624477960529, 10.900344358080927 2.5025127455417753, 10.789452453830437 2.29504858475636, 10.64021705649124 2.1132047269560257, 10.458373198690905 1.9639693296168286, 10.25090903790549 1.8530774253663387, 10.025797305486737 1.7847905278960063, 9.791688919067383 1.7617328643798829, 9.557580532648029 1.7847905278960063, 9.332468800229275 1.8530774253663387, 9.12500463944386 1.9639693296168286, 8.943160781643526 2.1132047269560257, 8.793925384304329 2.29504858475636, 8.683033480053838 2.5025127455417753, 8.614746582583507 2.7276244779605294, 8.591688919067384 2.9617328643798837, 8.614746582583507 3.195841250799238, 8.68303348005384 3.4209529832179917, 8.79392538430433 3.6284171440034068, 8.943160781643527 3.8102610018037413, 9.125004639443862 3.9594963991429384, 9.332468800229277 4.070388303393428, 9.557580532648032 4.1386752008637595, 9.791688919067386 4.161732864379883, 10.02579730548674 4.138675200863759, 10.250909037905494 4.070388303393425, 10.458373198690909 3.959496399142935, 10.640217056491243 3.810261001803737, 10.789452453830439 3.628417144003402, 10.900344358080929 3.4209529832179864, 10.96863125555126 3.195841250799232, 10.991688919067382 2.961732864379883))"
