id,wkt
,"POLYGON ((4.068483352661133 5.118300247192383, 3.8343749662417785 5.141357910708507, 3.6092632338230244 5.209644808178839, 3.40179907303761 5.320536712429329, 3.2199552152372757 5.469772109768526, 3.0707198178980786 5.65161596756886, 2.9598279136475885 5.859080128354275, 2.891541016177256 6.0841918607730285, 2.8684833526611326 6.318300247192383, 2.891541016177256 6.552408633611737, 2.9598279136475885 6.77752036603049, 3.0707198178980786 6.984984526815905, 3.2199552152372757 7.16682838461624, 3.4017990730376106 7.316063781955437, 3.6092632338230257 7.426955686205927, 3.83437496624178 7.4952425836762595, 4.068483352661133 7.518300247192383, 7.278932571411133 7.518300247192383, 7.513040957830487 7.4952425836762595, 7.73815269024924 7.426955686205927, 7.945616851034655 7.316063781955437, 8.12746070883499 7.16682838461624, 8.276696106174187 6.984984526815905, 8.387588010424677 6.77752036603049, 8.455874907895009 6.552408633611737, 8.478932571411132 6.318300247192383, 8.455874907895009 6.0841918607730285, 8.387588010424677 5.859080128354275, 8.276696106174187 5.65161596756886, 8.12746070883499 5.469772109768526, 7.945616851034655 5.320536712429329, 7.73815269024924 5.2096448081788385, 7.513040957830486 5.141357910708506, 7.278932571411133 5.118300247192383, 4.068483352661133 5.118300247192383))"
,"POLYGON ((2.8684833526611326 10.042726516723633, 2.891541016177256 10.276834903142987, 2.9598279136475885 10.50194663556174, 3.0707198178980786 10.709410796347155, 3.2199552152372757 10.89125465414749, 3.4017990730376106 11.040490051486687, 3.6092632338230253 11.151381955737177, 3.834374966241779 11.219668853207509, 4.068483352661133 11.242726516723632, 4.302591739080487 11.219668853207509, 4.52770347149924 11.151381955737177, 4.735167632284655 11.040490051486687, 4.91701149008499 10.89125465414749, 5.066246887424187 10.709410796347155, 5.177138791674677 10.50194663556174, 5.2454256891450095 10.276834903142985, 5.268483352661133 10.042726516723633, 5.268483352661133 6.318300247192383, 5.2454256891450095 6.0841918607730285, 5.177138791674677 5.859080128354275, 5.066246887424187 5.65161596756886, 4.91701149008499 5.469772109768526, 4.735167632284655 5.320536712429329, 4.52770347149924 5.2096448081788385, 4.302591739080487 5.141357910708506, 4.068483352661133 5.118300247192383, 3.834374966241779 5.141357910708506, 3.6092632338230253 5.2096448081788385, 3.4017990730376106 5.320536712429329, 3.2199552152372757 5.469772109768526, 3.0707198178980786 5.65161596756886, 2.9598279136475885 5.859080128354275, 2.891541016177256 6.084191860773029, 2.8684833526611326 6.318300247192383, 2.8684833526611326 10.042726516723633))"
,"POLYGON ((7.278860092163086 11.242726516723632, 7.51296847858244 11.219668853207509, 7.7380802110011935 11.151381955737177, 7.9455443717866086 11.040490051486687, 8.127388229586943 10.89125465414749, 8.27662362692614 10.709410796347155, 8.38751553117663 10.50194663556174, 8.455802428646962 10.276834903142987, 8.478860092163085 10.042726516723633, 8.455802428646962 9.808618130304279, 8.38751553117663 9.583506397885525, 8.27662362692614 9.37604223710011, 8.127388229586943 9.194198379299776, 7.9455443717866086 9.044962981960579, 7.7380802110011935 8.934071077710088, 7.512968478582439 8.865784180239757, 7.278860092163086 8.842726516723634, 4.068483352661133 8.842726516723634, 3.8343749662417785 8.865784180239757, 3.6092632338230244 8.934071077710088, 3.40179907303761 9.044962981960579, 3.2199552152372757 9.194198379299776, 3.0707198178980786 9.37604223710011, 2.9598279136475885 9.583506397885525, 2.891541016177256 9.808618130304279, 2.8684833526611326 10.042726516723633, 2.891541016177256 10.276834903142987, 2.9598279136475885 10.50194663556174, 3.0707198178980786 10.709410796347155, 3.2199552152372757 10.89125465414749, 3.4017990730376106 11.040490051486687, 3.6092632338230257 11.151381955737177, 3.83437496624178 11.219668853207509, 4.068483352661133 11.242726516723632, 7.278860092163086 11.242726516723632))"
,"POLYGON ((7.278932571411133 11.242726516723632, 7.513040957830487 11.219668853207509, 7.73815269024924 11.151381955737177, 7.945616851034655 11.040490051486687, 8.12746070883499 10.89125465414749, 8.276696106174187 10.709410796347155, 8.387588010424677 10.50194663556174, 8.455874907895009 10.276834903142987, 8.478932571411132 10.042726516723633, 8.455874907895009 9.808618130304279, 8.387588010424677 9.583506397885525, 8.276696106174187 9.37604223710011, 8.12746070883499 9.194198379299776, 7.945616851034655 9.044962981960579, 7.73815269024924 8.934071077710088, 7.513040957830486 8.865784180239757, 7.278932571411133 8.842726516723634, 7.278860092163086 8.842726516723634, 7.044751705743732 8.865784180239757, 6.8196399733249775 8.934071077710088, 6.612175812539563 9.044962981960579, 6.430331954739229 9.194198379299776, 6.281096557400032 9.37604223710011, 6.170204653149542 9.583506397885525, 6.101917755679209 9.808618130304279, 6.078860092163086 10.042726516723633, 6.101917755679209 10.276834903142987, 6.170204653149542 10.50194663556174, 6.281096557400032 10.709410796347155, 6.430331954739229 10.89125465414749, 6.612175812539563 11.040490051486687, 6.819639973324978 11.151381955737177, 7.0447517057437326 11.219668853207509, 7.278860092163086 11.242726516723632, 7.278932571411133 11.242726516723632))"
,"POLYGON ((8.478932571411132 6.318300247192383, 8.455874907895009 6.0841918607730285, 8.387588010424677 5.859080128354275, 8.276696106174187 5.65161596756886, 8.12746070883499 5.469772109768526, 7.945616851034655 5.320536712429329, 7.73815269024924 5.2096448081788385, 7.513040957830487 5.141357910708506, 7.278932571411133 5.118300247192383, 7.0448241849917785 5.141357910708506, 6.819712452573025 5.2096448081788385, 6.61224829178761 5.320536712429329, 6.430404433987276 5.469772109768526, 6.281169036648079 5.65161596756886, 6.1702771323975885 5.859080128354275, 6.101990234927256 6.084191860773029, 6.078932571411133 6.318300247192383, 6.078932571411133 10.042726516723633, 6.101990234927256 10.276834903142987, 6.1702771323975885 10.50194663556174, 6.281169036648079 10.709410796347155, 6.430404433987276 10.89125465414749, 6.61224829178761 11.040490051486687, 6.819712452573025 11.151381955737177, 7.0448241849917785 11.219668853207509, 7.278932571411133 11.242726516723632, 7.513040957830487 11.219668853207509, 7.73815269024924 11.151381955737177, 7.945616851034655 11.040490051486687, 8.12746070883499 10.89125465414749, 8.276696106174187 10.709410796347155, 8.387588010424677 10.50194663556174, 8.455874907895009 10.276834903142985, 8.478932571411132 10.042726516723633, 8.478932571411132 6.318300247192383))"
,"POLYGON ((14.404103469848632 4.876710891723633, 14.381045806332509 4.6426025053042785, 14.312758908862177 4.417490772885525, 14.201867004611687 4.21002661210011, 14.05263160727249 4.028182754299776, 13.870787749472155 3.8789473569605786, 13.66332358868674 3.7680554527100885, 13.438211856267987 3.699768555239756, 13.204103469848633 3.6767108917236326, 12.969995083429279 3.699768555239756, 12.744883351010525 3.7680554527100885, 12.53741919022511 3.8789473569605786, 12.355575332424776 4.028182754299776, 12.206339935085579 4.21002661210011, 12.095448030835088 4.417490772885525, 12.027161133364757 4.642602505304279, 12.004103469848634 4.876710891723633, 12.004103469848634 9.969728469848633, 12.027161133364757 10.203836856267987, 12.095448030835088 10.42894858868674, 12.206339935085579 10.636412749472155, 12.355575332424776 10.81825660727249, 12.53741919022511 10.967492004611687, 12.744883351010525 11.078383908862177, 12.969995083429279 11.146670806332509, 13.204103469848633 11.169728469848632, 13.438211856267987 11.146670806332509, 13.66332358868674 11.078383908862177, 13.870787749472155 10.967492004611687, 14.05263160727249 10.81825660727249, 14.201867004611687 10.636412749472155, 14.312758908862177 10.42894858868674, 14.381045806332509 10.203836856267985, 14.404103469848632 9.969728469848633, 14.404103469848632 4.876710891723633))"
,"POLYGON ((19.377687454223633 6.076710891723633, 19.611795840642987 6.0536532282075095, 19.83690757306174 5.985366330737177, 20.044371733847157 5.874474426486687, 20.226215591647488 5.72523902914749, 20.375450988986685 5.543395171347155, 20.486342893237175 5.33593101056174, 20.55462979070751 5.110819278142987, 20.577687454223632 4.876710891723633, 20.55462979070751 4.6426025053042785, 20.486342893237175 4.417490772885525, 20.37545098898669 4.21002661210011, 20.226215591647488 4.028182754299776, 20.044371733847154 3.8789473569605786, 19.83690757306174 3.7680554527100885, 19.611795840642987 3.699768555239756, 19.377687454223633 3.6767108917236326, 13.204103469848633 3.6767108917236326, 12.969995083429279 3.6997685552397566, 12.744883351010525 3.7680554527100893, 12.53741919022511 3.8789473569605786, 12.355575332424776 4.028182754299776, 12.206339935085579 4.21002661210011, 12.095448030835088 4.417490772885525, 12.027161133364757 4.6426025053042785, 12.004103469848634 4.876710891723633, 12.027161133364757 5.110819278142987, 12.095448030835088 5.33593101056174, 12.206339935085579 5.543395171347155, 12.355575332424776 5.72523902914749, 12.53741919022511 5.874474426486687, 12.744883351010525 5.985366330737177, 12.96999508342928 6.0536532282075095, 13.204103469848633 6.076710891723633, 19.377687454223633 6.076710891723633))"
,"POLYGON ((20.577687454223632 2.961732864379883, 20.55462979070751 2.727624477960529, 20.486342893237175 2.5025127455417753, 20.375450988986685 2.29504858475636, 20.226215591647488 2.1132047269560257, 20.044371733847157 1.9639693296168286, 19.83690757306174 1.8530774253663387, 19.611795840642987 1.7847905278960063, 19.377687454223633 1.7617328643798829, 19.14357906780428 1.7847905278960063, 18.918467335385525 1.8530774253663387, 18.711003174600112 1.9639693296168286, 18.529159316799777 2.1132047269560257, 18.379923919460577 2.29504858475636, 18.26903201521009 2.5025127455417753, 18.200745117739757 2.7276244779605294, 18.177687454223634 2.961732864379883, 18.177687454223634 4.876710891723633, 18.200745117739757 5.110819278142987, 18.26903201521009 5.33593101056174, 18.379923919460577 5.543395171347155, 18.529159316799777 5.72523902914749, 18.711003174600112 5.874474426486687, 18.918467335385525 5.985366330737177, 19.14357906780428 6.0536532282075095, 19.377687454223633 6.076710891723633, 19.611795840642987 6.0536532282075095, 19.83690757306174 5.985366330737177, 20.044371733847154 5.874474426486687, 20.226215591647488 5.72523902914749, 20.37545098898669 5.543395171347155, 20.48634289323718 5.33593101056174, 20.55462979070751 5.110819278142986, 20.577687454223632 4.876710891723633, 20.577687454223632 2.961732864379883))"
,"POLYGON ((9.791688919067383 1.7617328643798829, 9.557580532648029 1.7847905278960066, 9.332468800229275 1.8530774253663391, 9.12500463944386 1.9639693296168286, 8.943160781643526 2.1132047269560257, 8.793925384304329 2.2950485847563606, 8.683033480053838 2.5025127455417753, 8.614746582583507 2.727624477960529, 8.591688919067384 2.961732864379883, 8.614746582583507 3.195841250799237, 8.683033480053838 3.420952983217991, 8.793925384304329 3.6284171440034054, 8.943160781643526 3.81026100180374, 9.12500463944386 3.959496399142937, 9.332468800229275 4.070388303393427, 9.55758053264803 4.1386752008637595, 9.791688919067383 4.161732864379883, 19.377687454223633 4.161732864379883, 19.611795840642987 4.1386752008637595, 19.83690757306174 4.070388303393427, 20.044371733847157 3.959496399142937, 20.226215591647488 3.81026100180374, 20.375450988986685 3.6284171440034054, 20.486342893237175 3.4209529832179904, 20.55462979070751 3.1958412507992366, 20.577687454223632 2.961732864379883, 20.55462979070751 2.727624477960529, 20.486342893237175 2.5025127455417753, 20.37545098898669 2.29504858475636, 20.226215591647488 2.1132047269560257, 20.044371733847154 1.9639693296168286, 19.83690757306174 1.8530774253663385, 19.611795840642987 1.7847905278960061, 19.377687454223633 1.7617328643798829, 9.791688919067383 1.7617328643798829))"
,"POLYGON ((8.591688919067384 9.969728469848633, 8.614746582583507 10.203836856267987, 8.683033480053838 10.42894858868674, 8.793925384304329 10.636412749472155, 8.943160781643526 10.81825660727249, 9.12500463944386 10.967492004611687, 9.332468800229275 11.078383908862177, 9.557580532648029 11.146670806332509, 9.791688919067383 11.169728469848632, 10.025797305486737 11.146670806332509, 10.25090903790549 11.078383908862177, 10.458373198690905 10.967492004611687, 10.64021705649124 10.81825660727249, 10.789452453830437 10.636412749472155, 10.900344358080927 10.42894858868674, 10.968631255551259 10.203836856267985, 10.991688919067382 9.969728469848633, 10.991688919067382 2.961732864379883, 10.968631255551259 2.727624477960529, 10.900344358080927 2.5025127455417753, 10.789452453830437 2.29504858475636, 10.64021705649124 2.1132047269560257, 10.458373198690905 1.9639693296168286, 10.25090903790549 1.8530774253663387, 10.025797305486737 1.7847905278960063, 9.791688919067383 1.7617328643798829, 9.557580532648029 1.7847905278960063, 9.332468800229275 1.8530774253663387, 9.12500463944386 1.9639693296168286, 8.943160781643526 2.1132047269560257, 8.793925384304329 2.29504858475636, 8.683033480053838 2.5025127455417753, 8.614746582583507 2.7276244779605294, 8.591688919067384 2.961732864379883, 8.591688919067384 9.969728469848633))"
,"POLYGON ((13.204103469848633 11.169728469848632, 13.438211856267987 11.146670806332509, 13.66332358868674 11.078383908862177, 13.870787749472155 10.967492004611687, 14.05263160727249 10.81825660727249, 14.201867004611687 10.636412749472155, 14.312758908862177 10.42894858868674, 14.381045806332509 10.203836856267987, 14.404103469848632 9.969728469848633, 14.381045806332509 9.735620083429279, 14.312758908862177 9.510508351010525, 14.201867004611687 9.30304419022511, 14.05263160727249 9.121200332424776, 13.870787749472155 8.971964935085579, 13.66332358868674 8.861073030835088, 13.438211856267985 8.792786133364757, 13.204103469848633 8.769728469848634, 9.791688919067383 8.769728469848634, 9.557580532648029 8.792786133364757, 9.332468800229275 8.861073030835088, 9.12500463944386 8.971964935085579, 8.943160781643526 9.121200332424776, 8.793925384304329 9.30304419022511, 8.683033480053838 9.510508351010525, 8.614746582583507 9.735620083429279, 8.591688919067384 9.969728469848633, 8.614746582583507 10.203836856267987, 8.683033480053838 10.42894858868674, 8.793925384304329 10.636412749472155, 8.943160781643526 10.81825660727249, 9.12500463944386 10.967492004611687, 9.332468800229275 11.078383908862177, 9.55758053264803 11.146670806332509, 9.791688919067383 11.169728469848632, 13.204103469848633 11.169728469848632))"
,"POLYGON ((13.35267333984375 8.27032470703125, 13.375731003359874 8.504433093450604, 13.444017900830206 8.729544825869358, 13.554909805080696 8.937008986654773, 13.704145202419893 9.118852844455107, 13.885989060220227 9.268088241794304, 14.093453221005642 9.378980146044794, 14.318564953424396 9.447267043515126, 14.55267333984375 9.47032470703125, 14.786781726263104 9.447267043515126, 15.011893458681858 9.378980146044794, 15.219357619467273 9.268088241794304, 15.401201477267607 9.118852844455107, 15.550436874606804 8.937008986654773, 15.661328778857294 8.729544825869358, 15.729615676327626 8.504433093450602, 15.75267333984375 8.27032470703125, 15.75267333984375 8.27025994771792, 15.729615676327626 8.036151561298565, 15.661328778857294 7.811039828879812, 15.550436874606804 7.603575668094397, 15.401201477267607 7.421731810294062, 15.219357619467273 7.272496412954865, 15.011893458681858 7.161604508704375, 14.786781726263104 7.093317611234043, 14.55267333984375 7.070259947717919, 14.318564953424396 7.093317611234043, 14.093453221005642 7.161604508704375, 13.885989060220227 7.272496412954865, 13.704145202419893 7.421731810294062, 13.554909805080696 7.603575668094397, 13.444017900830206 7.811039828879812, 13.375731003359874 8.036151561298567, 13.35267333984375 8.27025994771792, 13.35267333984375 8.27032470703125))"
,"POLYGON ((16.595703125 9.47032470703125, 16.829811511419354 9.447267043515126, 17.054923243838108 9.378980146044794, 17.262387404623524 9.268088241794304, 17.444231262423855 9.118852844455107, 17.593466659763052 8.937008986654773, 17.704358564013543 8.729544825869358, 17.772645461483876 8.504433093450604, 17.795703125 8.27032470703125, 17.772645461483876 8.036216320611896, 17.704358564013543 7.8111045881931425, 17.593466659763056 7.603640427407727, 17.444231262423855 7.421796569607393, 17.26238740462352 7.272561172268196, 17.054923243838108 7.161669268017706, 16.829811511419354 7.093382370547373, 16.595703125 7.07032470703125, 14.55267333984375 7.07032470703125, 14.318564953424396 7.093382370547374, 14.093453221005642 7.1616692680177065, 13.885989060220227 7.272561172268196, 13.704145202419893 7.421796569607393, 13.554909805080696 7.603640427407727, 13.444017900830206 7.8111045881931425, 13.375731003359874 8.036216320611896, 13.35267333984375 8.27032470703125, 13.375731003359874 8.504433093450604, 13.444017900830206 8.729544825869358, 13.554909805080696 8.937008986654773, 13.704145202419893 9.118852844455107, 13.885989060220227 9.268088241794304, 14.093453221005642 9.378980146044794, 14.318564953424398 9.447267043515126, 14.55267333984375 9.47032470703125, 16.595703125 9.47032470703125))"
